alert_id,asset_id,date,event_time
vEfvf9YFExi,HQbVZy8,2019-06-14T00:00:00.000+03:00,23:54:21
vEfvf9YFExi,snpr7NC,2019-06-14T00:00:00.000+03:00,23:54:21
wNDjFPdOejC,o89UjJl,2019-06-11T00:00:00.000+03:00,21:36:45
wNDjFPdOejC,IKgrPry,2019-06-11T00:00:00.000+03:00,21:36:45
wNDjFPdOejC,uTxnHea,2019-06-11T00:00:00.000+03:00,21:36:45
wNDjFPdOejC,ij81PFa,2019-06-11T00:00:00.000+03:00,21:36:45
wNDjFPdOejC,h5KQGAn,2019-06-11T00:00:00.000+03:00,21:36:45
wNDjFPdOejC,ZD77Lel,2019-06-13T00:00:00.000+03:00,09:36:02
wNDjFPdOejC,sjXPRxD,2019-06-13T00:00:00.000+03:00,09:36:02
I5NMzE4LcdQ,fIWUVdE,2019-06-15T00:00:00.000+03:00,01:55:47
I5NMzE4LcdQ,88KMqcp,2019-06-15T00:00:00.000+03:00,01:55:47
I5NMzE4LcdQ,xaJbmtY,2019-06-15T00:00:00.000+03:00,01:55:47
I5NMzE4LcdQ,8xId5iE,2019-06-15T00:00:00.000+03:00,01:55:47
KFto5Cml9aH,tSz8Bqo,2019-06-18T00:00:00.000+03:00,06:32:34
KFto5Cml9aH,DrpiIkD,2019-06-18T00:00:00.000+03:00,06:32:34
KFto5Cml9aH,SiUSe0e,2019-06-18T00:00:00.000+03:00,06:32:34
KFto5Cml9aH,DTlm50p,2019-06-18T00:00:00.000+03:00,06:32:34
KFto5Cml9aH,RxREuHc,2019-06-18T00:00:00.000+03:00,06:32:34
oQ9FOYI48SY,mJwfrym,2019-06-16T00:00:00.000+03:00,16:27:41
oQ9FOYI48SY,7BGoirl,2019-06-16T00:00:00.000+03:00,16:27:41
YgCI2UmvDhe,umpiqar,2019-06-10T00:00:00.000+03:00,02:43:52
YgCI2UmvDhe,iwePSOa,2019-06-10T00:00:00.000+03:00,02:43:52
YgCI2UmvDhe,sdxHJ1p,2019-06-10T00:00:00.000+03:00,02:43:52
YgCI2UmvDhe,irc8dsE,2019-06-10T00:00:00.000+03:00,02:43:52
YgCI2UmvDhe,XaKoY3L,2019-06-10T00:00:00.000+03:00,02:43:52
mEmTZVPrTJd,XyPh6zc,2019-06-15T00:00:00.000+03:00,11:41:23
mEmTZVPrTJd,YSowX5S,2019-06-15T00:00:00.000+03:00,11:41:23
vwsUROfwNk4,runWUrL,2019-06-12T00:00:00.000+03:00,01:33:33
vwsUROfwNk4,nKRuNwG,2019-06-12T00:00:00.000+03:00,01:33:33
vwsUROfwNk4,OrlmeqY,2019-06-12T00:00:00.000+03:00,01:33:33
zkqGJIveVuo,zJQnU0l,2019-06-12T00:00:00.000+03:00,05:23:04
zkqGJIveVuo,lJ3t0i7,2019-06-12T00:00:00.000+03:00,05:23:04
zkqGJIveVuo,Mtv49A0,2019-06-12T00:00:00.000+03:00,05:23:04
zkqGJIveVuo,kaVpZF3,2019-06-12T00:00:00.000+03:00,05:23:04
ArbwAO2m4Oa,tjH1Vkp,2019-06-10T00:00:00.000+03:00,09:41:35
ArbwAO2m4Oa,WN4ySPO,2019-06-10T00:00:00.000+03:00,09:41:35
ArbwAO2m4Oa,dAhpK0Q,2019-06-10T00:00:00.000+03:00,09:41:35
ArbwAO2m4Oa,hxVFArr,2019-06-10T00:00:00.000+03:00,09:41:35
ArbwAO2m4Oa,C3aHi16,2019-06-13T00:00:00.000+03:00,02:45:33
ArbwAO2m4Oa,YtU7NIB,2019-06-13T00:00:00.000+03:00,02:45:33
vUJgHPBBwjb,vRUAKGm,2019-06-12T00:00:00.000+03:00,16:42:28
vUJgHPBBwjb,EaDMIBy,2019-06-12T00:00:00.000+03:00,16:42:28
vEfvf9YFExi,VHiSwL6,2019-06-13T00:00:00.000+03:00,13:34:48
vEfvf9YFExi,go0CzSg,2019-06-13T00:00:00.000+03:00,13:34:48
vEfvf9YFExi,Wrz9m9R,2019-06-13T00:00:00.000+03:00,13:34:48
vEfvf9YFExi,hjGSWgz,2019-06-13T00:00:00.000+03:00,13:34:48
vEfvf9YFExi,lCbXNIW,2019-06-13T00:00:00.000+03:00,13:34:48
Ph5RppQOrFa,aYxh1E9,2019-06-13T00:00:00.000+03:00,01:35:38
Ph5RppQOrFa,8tZVKvb,2019-06-13T00:00:00.000+03:00,01:35:38
WD5Lr4HkCqo,hrzSDpc,2019-06-11T00:00:00.000+03:00,17:47:19
WD5Lr4HkCqo,FpfkeRr,2019-06-11T00:00:00.000+03:00,17:47:19
eSh0VWspC3x,8o5feV1,2019-06-16T00:00:00.000+03:00,04:06:59
nDfa0Vfh0Nt,Tmu6Mxc,2019-06-13T00:00:00.000+03:00,16:13:50
nDfa0Vfh0Nt,CwLSSgQ,2019-06-13T00:00:00.000+03:00,16:13:50
nDfa0Vfh0Nt,hmvuWX5,2019-06-13T00:00:00.000+03:00,16:13:50
GoRkTU71sLp,4lHUr24,2019-06-14T00:00:00.000+03:00,03:49:13
GoRkTU71sLp,TJGQSq3,2019-06-14T00:00:00.000+03:00,03:49:13
GoRkTU71sLp,KKicuiL,2019-06-14T00:00:00.000+03:00,03:49:13
GoRkTU71sLp,XLjLgrM,2019-06-14T00:00:00.000+03:00,03:49:13
Pbt9PMCguA6,yTj7Ucj,2019-06-16T00:00:00.000+03:00,11:04:30
Pbt9PMCguA6,0jY8zZ7,2019-06-16T00:00:00.000+03:00,11:04:30
Pbt9PMCguA6,Xsp3uEl,2019-06-16T00:00:00.000+03:00,11:04:30
Pbt9PMCguA6,jJleeyK,2019-06-16T00:00:00.000+03:00,11:04:30
zkqGJIveVuo,fTLELMl,2019-06-11T00:00:00.000+03:00,02:20:35
zkqGJIveVuo,ZESb2xs,2019-06-11T00:00:00.000+03:00,02:20:35
zkqGJIveVuo,cVjARAK,2019-06-11T00:00:00.000+03:00,02:20:35
C323Ed4y8NU,nxZcyMO,2019-06-18T00:00:00.000+03:00,11:05:10
C323Ed4y8NU,Hn53MIH,2019-06-18T00:00:00.000+03:00,11:05:10
C323Ed4y8NU,PurzdMP,2019-06-18T00:00:00.000+03:00,11:05:10
Y7cWwyAi30w,nqLAEAU,2019-06-18T00:00:00.000+03:00,21:33:05
Y7cWwyAi30w,P4gt873,2019-06-18T00:00:00.000+03:00,21:33:05
Y7cWwyAi30w,fZVf7Gs,2019-06-18T00:00:00.000+03:00,21:33:05
cv1iTBJeHKF,3iJ3xPn,2019-06-11T00:00:00.000+03:00,11:27:59
eyLiVKpbumX,ISWNto7,2019-06-11T00:00:00.000+03:00,15:08:30
eyLiVKpbumX,ENcdohn,2019-06-11T00:00:00.000+03:00,15:08:30
eyLiVKpbumX,C2Nvgs1,2019-06-11T00:00:00.000+03:00,15:08:30
eyLiVKpbumX,1nOl9OG,2019-06-11T00:00:00.000+03:00,15:08:30
eyLiVKpbumX,lGZjTMX,2019-06-11T00:00:00.000+03:00,15:08:30
eyLiVKpbumX,uCb4AH3,2019-06-12T00:00:00.000+03:00,11:24:54
eyLiVKpbumX,FJlpvkb,2019-06-12T00:00:00.000+03:00,11:24:54
eyLiVKpbumX,I9zjgJL,2019-06-12T00:00:00.000+03:00,11:24:54
vliWc3PkkOJ,IClkMK8,2019-06-15T00:00:00.000+03:00,03:48:21
vliWc3PkkOJ,6XSFoXM,2019-06-15T00:00:00.000+03:00,03:48:21
vliWc3PkkOJ,dX1QzSp,2019-06-15T00:00:00.000+03:00,03:48:21
74oBBbuPaSg,ZCcfto8,2019-06-11T00:00:00.000+03:00,02:17:31
74oBBbuPaSg,7CaLqM5,2019-06-11T00:00:00.000+03:00,02:17:31
74oBBbuPaSg,ClCOlkj,2019-06-11T00:00:00.000+03:00,02:17:31
Zuo4OWw2Sk0,2e5hqSk,2019-06-10T00:00:00.000+03:00,14:09:10
Zuo4OWw2Sk0,U9Yd8a8,2019-06-10T00:00:00.000+03:00,14:09:10
vEfvf9YFExi,4kDAz3r,2019-06-15T00:00:00.000+03:00,13:01:52
vEfvf9YFExi,GMmyweu,2019-06-15T00:00:00.000+03:00,13:01:52
vEfvf9YFExi,fTTkXjm,2019-06-15T00:00:00.000+03:00,13:01:52
vEfvf9YFExi,lsiqG7w,2019-06-15T00:00:00.000+03:00,13:01:52
vUJgHPBBwjb,zLLUIG8,2019-06-10T00:00:00.000+03:00,20:47:30
vUJgHPBBwjb,TX6mHy9,2019-06-10T00:00:00.000+03:00,20:47:30
vUJgHPBBwjb,F0hqDyw,2019-06-10T00:00:00.000+03:00,20:47:30
zkqGJIveVuo,4VCg5zb,2019-06-18T00:00:00.000+03:00,02:20:28
zkqGJIveVuo,gIQzcwi,2019-06-18T00:00:00.000+03:00,02:20:28
zkqGJIveVuo,vwQm51A,2019-06-18T00:00:00.000+03:00,02:20:28
zkqGJIveVuo,0WfwvtR,2019-06-18T00:00:00.000+03:00,02:20:28
zkqGJIveVuo,8jhIPjf,2019-06-18T00:00:00.000+03:00,02:20:28
8x9rwGukOmB,wm7jR29,2019-06-15T00:00:00.000+03:00,15:48:18
8x9rwGukOmB,T8XIz7p,2019-06-15T00:00:00.000+03:00,15:48:18
KdVKuoubHtU,3NoR3AU,2019-06-12T00:00:00.000+03:00,01:30:19
KdVKuoubHtU,P2uP0nO,2019-06-12T00:00:00.000+03:00,01:30:19
KdVKuoubHtU,JUEkQfg,2019-06-12T00:00:00.000+03:00,01:30:19
KdVKuoubHtU,sjzgPhx,2019-06-12T00:00:00.000+03:00,01:30:19
KdVKuoubHtU,uD0BIBW,2019-06-12T00:00:00.000+03:00,01:30:19
M3T4nO5g8jm,OOXD9Tn,2019-06-17T00:00:00.000+03:00,04:16:08
M3T4nO5g8jm,2FEdR4o,2019-06-17T00:00:00.000+03:00,04:16:08
aGYNCmS1qwf,XBNflnI,2019-06-15T00:00:00.000+03:00,07:16:33
aGYNCmS1qwf,KFCmKSI,2019-06-15T00:00:00.000+03:00,07:16:33
aGYNCmS1qwf,7FXu2vR,2019-06-15T00:00:00.000+03:00,07:16:33
mEmTZVPrTJd,OSWFola,2019-06-18T00:00:00.000+03:00,13:36:39
mEmTZVPrTJd,EBeYA6Q,2019-06-18T00:00:00.000+03:00,13:36:39
BxKRvWMrY6I,3uKzc5A,2019-06-15T00:00:00.000+03:00,16:29:26
BxKRvWMrY6I,5Fi7Q8d,2019-06-15T00:00:00.000+03:00,16:29:26
BxKRvWMrY6I,NdG1O4L,2019-06-15T00:00:00.000+03:00,16:29:26
BxKRvWMrY6I,UmJvZLm,2019-06-15T00:00:00.000+03:00,16:29:26
YqxeNT2b1WJ,nzoFXGg,2019-06-14T00:00:00.000+03:00,21:38:58
YqxeNT2b1WJ,HRBaVIk,2019-06-15T00:00:00.000+03:00,05:20:21
nU9qAdROmHP,Bhr66UK,2019-06-16T00:00:00.000+03:00,13:43:46
nU9qAdROmHP,mFdmsXc,2019-06-16T00:00:00.000+03:00,13:43:46
nU9qAdROmHP,WNmRvOA,2019-06-16T00:00:00.000+03:00,13:43:46
nU9qAdROmHP,fSwFAjl,2019-06-16T00:00:00.000+03:00,13:43:46
nU9qAdROmHP,OKCnIiK,2019-06-16T00:00:00.000+03:00,13:43:46
sHqLZ3ygoVI,ky3V5MY,2019-06-17T00:00:00.000+03:00,04:08:20
sHqLZ3ygoVI,sb3I1bR,2019-06-17T00:00:00.000+03:00,04:08:20
1AlMxb4jeZ8,w4PB5xO,2019-06-13T00:00:00.000+03:00,12:33:56
1AlMxb4jeZ8,jO3DIPq,2019-06-13T00:00:00.000+03:00,12:33:56
1AlMxb4jeZ8,F5TB6eb,2019-06-13T00:00:00.000+03:00,12:33:56
1AlMxb4jeZ8,pHjNSIV,2019-06-13T00:00:00.000+03:00,12:33:56
HttiH0rqiG4,uoQEAeI,2019-06-14T00:00:00.000+03:00,22:42:24
HttiH0rqiG4,7c4CrPs,2019-06-14T00:00:00.000+03:00,22:42:24
HttiH0rqiG4,5Sa7YDx,2019-06-14T00:00:00.000+03:00,22:42:24
HttiH0rqiG4,v2WDSuH,2019-06-14T00:00:00.000+03:00,22:42:24
2Jof51BvzqX,JpHdsVo,2019-06-12T00:00:00.000+03:00,11:00:12
czQwIHOzm03,WbsKFGu,2019-06-12T00:00:00.000+03:00,01:10:03
czQwIHOzm03,ekG3XXE,2019-06-12T00:00:00.000+03:00,01:10:03
czQwIHOzm03,5Lfu0Qv,2019-06-12T00:00:00.000+03:00,01:10:03
czQwIHOzm03,a5aNkKA,2019-06-12T00:00:00.000+03:00,01:10:03
czQwIHOzm03,CSc8s1k,2019-06-12T00:00:00.000+03:00,01:10:03
KFto5Cml9aH,s3Cgtck,2019-06-10T00:00:00.000+03:00,01:14:51
KFto5Cml9aH,ozoLUnc,2019-06-10T00:00:00.000+03:00,01:14:51
KFto5Cml9aH,XS9To7v,2019-06-10T00:00:00.000+03:00,01:14:51
oIpXWTYPGOs,TfKR0tu,2019-06-18T00:00:00.000+03:00,15:12:55
oIpXWTYPGOs,V0FRcMo,2019-06-18T00:00:00.000+03:00,15:12:55
oIpXWTYPGOs,msKLcGc,2019-06-18T00:00:00.000+03:00,15:12:55
oIpXWTYPGOs,fGA5oqH,2019-06-18T00:00:00.000+03:00,15:12:55
AH8to3Rxfka,KX86o1f,2019-06-15T00:00:00.000+03:00,10:45:07
AH8to3Rxfka,ZuKY7sK,2019-06-15T00:00:00.000+03:00,10:45:07
AH8to3Rxfka,Un4rr18,2019-06-15T00:00:00.000+03:00,10:45:07
AH8to3Rxfka,qmghidY,2019-06-15T00:00:00.000+03:00,10:45:07
AH8to3Rxfka,yUZkxyX,2019-06-15T00:00:00.000+03:00,10:45:07
ChPjT8d8BRX,EKaRdNO,2019-06-14T00:00:00.000+03:00,03:02:54
ChPjT8d8BRX,u22Iqjr,2019-06-14T00:00:00.000+03:00,03:02:54
D4C04PosYg6,5WMlgce,2019-06-18T00:00:00.000+03:00,00:22:47
D4C04PosYg6,hq48UN3,2019-06-18T00:00:00.000+03:00,00:22:47
D4C04PosYg6,jEdxnlk,2019-06-18T00:00:00.000+03:00,00:22:47
D4C04PosYg6,FANXZYD,2019-06-18T00:00:00.000+03:00,00:22:47
XhBrfwWdYgU,t1sTOii,2019-06-12T00:00:00.000+03:00,06:16:02
eyLiVKpbumX,sKNCYNQ,2019-06-16T00:00:00.000+03:00,22:53:53
eyLiVKpbumX,NGDE8p9,2019-06-16T00:00:00.000+03:00,22:53:53
eyLiVKpbumX,ygR20Vk,2019-06-16T00:00:00.000+03:00,22:53:53
eyLiVKpbumX,hJBCsh9,2019-06-16T00:00:00.000+03:00,22:53:53
eyLiVKpbumX,fMwuNAn,2019-06-16T00:00:00.000+03:00,22:53:53
sHqLZ3ygoVI,nDPteNq,2019-06-12T00:00:00.000+03:00,10:51:00
sHqLZ3ygoVI,u4KSl5T,2019-06-12T00:00:00.000+03:00,10:51:00
sHqLZ3ygoVI,cbpRlY0,2019-06-12T00:00:00.000+03:00,10:51:00
YgCI2UmvDhe,4KG0iL9,2019-06-13T00:00:00.000+03:00,08:27:42
YgCI2UmvDhe,ITprjx5,2019-06-13T00:00:00.000+03:00,08:27:42
YgCI2UmvDhe,0i65ydK,2019-06-13T00:00:00.000+03:00,08:27:42
YgCI2UmvDhe,nrdrPeJ,2019-06-13T00:00:00.000+03:00,08:27:42
YgCI2UmvDhe,zRstrjB,2019-06-13T00:00:00.000+03:00,08:27:42
KdVKuoubHtU,ZMIBczJ,2019-06-10T00:00:00.000+03:00,07:30:47
MT9HnkOcAUA,tOjnoms,2019-06-13T00:00:00.000+03:00,06:07:59
MT9HnkOcAUA,jSWLnhS,2019-06-13T00:00:00.000+03:00,06:07:59
MT9HnkOcAUA,cXTeulg,2019-06-13T00:00:00.000+03:00,06:07:59
cv1iTBJeHKF,hqZzmn0,2019-06-18T00:00:00.000+03:00,03:55:23
cv1iTBJeHKF,yHoVQoA,2019-06-18T00:00:00.000+03:00,03:55:23
ArbwAO2m4Oa,TSdqWTF,2019-06-16T00:00:00.000+03:00,00:58:10
MT9HnkOcAUA,F0GjYE0,2019-06-11T00:00:00.000+03:00,16:02:49
MT9HnkOcAUA,vbhANVp,2019-06-11T00:00:00.000+03:00,16:02:49
MT9HnkOcAUA,Sh8AGuF,2019-06-11T00:00:00.000+03:00,16:02:49
MT9HnkOcAUA,HkMbNYT,2019-06-11T00:00:00.000+03:00,16:02:49
1LUtll0EWsV,K5ZZCVR,2019-06-13T00:00:00.000+03:00,00:30:18
1LUtll0EWsV,henFTbb,2019-06-13T00:00:00.000+03:00,00:30:18
814iPfEdDRq,62flZy9,2019-06-18T00:00:00.000+03:00,00:50:35
I5NMzE4LcdQ,jpgQpaN,2019-06-18T00:00:00.000+03:00,21:24:45
I5NMzE4LcdQ,yMed4Wc,2019-06-18T00:00:00.000+03:00,21:24:45
I5NMzE4LcdQ,vb9Z5ye,2019-06-18T00:00:00.000+03:00,21:24:45
I5NMzE4LcdQ,aNdaeDA,2019-06-18T00:00:00.000+03:00,21:24:45
Jgz1VRqqEo2,y3NJFGR,2019-06-18T00:00:00.000+03:00,09:59:44
Jgz1VRqqEo2,xa8UMPq,2019-06-18T00:00:00.000+03:00,09:59:44
Jgz1VRqqEo2,6NaLcLt,2019-06-18T00:00:00.000+03:00,09:59:44
Jgz1VRqqEo2,ChL7sHP,2019-06-18T00:00:00.000+03:00,09:59:44
h4MLSFigPQ4,kn5cZOi,2019-06-14T00:00:00.000+03:00,18:32:56
h4MLSFigPQ4,EVg1xb7,2019-06-14T00:00:00.000+03:00,18:32:56
u6GnQ51znX6,7WhNnxw,2019-06-11T00:00:00.000+03:00,09:35:30
u6GnQ51znX6,7vquAiG,2019-06-11T00:00:00.000+03:00,09:35:30
u6GnQ51znX6,QSKihwn,2019-06-11T00:00:00.000+03:00,09:35:30
u6GnQ51znX6,KbDT2FN,2019-06-11T00:00:00.000+03:00,09:35:30
u6GnQ51znX6,ABQZjq4,2019-06-11T00:00:00.000+03:00,09:35:30
HB3Nvao0uO6,oki4Y0s,2019-06-11T00:00:00.000+03:00,08:32:56
HB3Nvao0uO6,qqfHau4,2019-06-11T00:00:00.000+03:00,08:32:56
HB3Nvao0uO6,8WhIbH9,2019-06-11T00:00:00.000+03:00,08:32:56
HB3Nvao0uO6,u4qEafM,2019-06-11T00:00:00.000+03:00,08:32:56
HB3Nvao0uO6,itt4hV9,2019-06-11T00:00:00.000+03:00,08:32:56
bQ47rjwQA8Z,bfZuz15,2019-06-10T00:00:00.000+03:00,05:14:44
bQ47rjwQA8Z,CfbeBFc,2019-06-10T00:00:00.000+03:00,05:14:44
bQ47rjwQA8Z,ldAEbW4,2019-06-10T00:00:00.000+03:00,05:14:44
2Jof51BvzqX,Y75otM7,2019-06-11T00:00:00.000+03:00,02:02:10
C323Ed4y8NU,nICDgOC,2019-06-13T00:00:00.000+03:00,01:20:34
C323Ed4y8NU,UVGo6pe,2019-06-13T00:00:00.000+03:00,01:20:34
ChPjT8d8BRX,9iOAZpr,2019-06-18T00:00:00.000+03:00,03:32:07
CvBff6D4n0P,JhgahfS,2019-06-13T00:00:00.000+03:00,09:59:46
CvBff6D4n0P,7XUmMsI,2019-06-13T00:00:00.000+03:00,09:59:46
CvBff6D4n0P,ZleHsRO,2019-06-13T00:00:00.000+03:00,09:59:46
CvBff6D4n0P,CsRiEfg,2019-06-13T00:00:00.000+03:00,09:59:46
CvBff6D4n0P,L48nnhF,2019-06-13T00:00:00.000+03:00,09:59:46
Jgz1VRqqEo2,ZO5OXRh,2019-06-11T00:00:00.000+03:00,12:57:59
Jgz1VRqqEo2,nIksbtg,2019-06-11T00:00:00.000+03:00,12:57:59
Jgz1VRqqEo2,gMagqvi,2019-06-11T00:00:00.000+03:00,12:57:59
Jgz1VRqqEo2,43DzVrb,2019-06-11T00:00:00.000+03:00,12:57:59
Jgz1VRqqEo2,jHLsNQ8,2019-06-11T00:00:00.000+03:00,12:57:59
P7BrHI2xkol,bdF382P,2019-06-16T00:00:00.000+03:00,09:06:06
P7BrHI2xkol,z9UwqvS,2019-06-16T00:00:00.000+03:00,09:06:06
XhBrfwWdYgU,2EPB3KO,2019-06-18T00:00:00.000+03:00,09:42:46
XhBrfwWdYgU,qAl5I7t,2019-06-18T00:00:00.000+03:00,09:42:46
XhBrfwWdYgU,T7W1aho,2019-06-18T00:00:00.000+03:00,09:42:46
mEmTZVPrTJd,HKzFpd3,2019-06-17T00:00:00.000+03:00,17:09:32
mEmTZVPrTJd,Oaq7f8H,2019-06-17T00:00:00.000+03:00,17:09:32
74oBBbuPaSg,tVZFvdA,2019-06-10T00:00:00.000+03:00,14:01:10
74oBBbuPaSg,nSV1K4n,2019-06-10T00:00:00.000+03:00,14:01:10
74oBBbuPaSg,nZ0jzL3,2019-06-10T00:00:00.000+03:00,14:01:10
74oBBbuPaSg,qq1PdXz,2019-06-10T00:00:00.000+03:00,14:01:10
O9zC9Tx6eJv,5z2T9gK,2019-06-15T00:00:00.000+03:00,18:43:05
O9zC9Tx6eJv,cJnV1pr,2019-06-15T00:00:00.000+03:00,18:43:05
O9zC9Tx6eJv,qLpiwoq,2019-06-15T00:00:00.000+03:00,18:43:05
O9zC9Tx6eJv,1d1auH8,2019-06-15T00:00:00.000+03:00,18:43:05
h4MLSFigPQ4,lbKDvsp,2019-06-12T00:00:00.000+03:00,09:39:35
h4MLSFigPQ4,rPWAnzh,2019-06-12T00:00:00.000+03:00,09:39:35
h4MLSFigPQ4,PqLUMu8,2019-06-12T00:00:00.000+03:00,09:39:35
h4MLSFigPQ4,9PPiTiu,2019-06-12T00:00:00.000+03:00,09:39:35
h4MLSFigPQ4,4fQXFCP,2019-06-12T00:00:00.000+03:00,09:39:35
nU9qAdROmHP,oDSIcR5,2019-06-12T00:00:00.000+03:00,19:29:40
nU9qAdROmHP,o5rgIXg,2019-06-12T00:00:00.000+03:00,19:29:40
nU9qAdROmHP,KoCdQ02,2019-06-12T00:00:00.000+03:00,19:29:40
qWytEuoODzH,I5VmHMD,2019-06-13T00:00:00.000+03:00,08:04:18
qWytEuoODzH,dfUrDyz,2019-06-13T00:00:00.000+03:00,08:04:18
qWytEuoODzH,7uFUN1f,2019-06-13T00:00:00.000+03:00,08:04:18
qWytEuoODzH,yDG88oC,2019-06-13T00:00:00.000+03:00,08:04:18
74oBBbuPaSg,7q0guTa,2019-06-16T00:00:00.000+03:00,04:25:53
74oBBbuPaSg,r0GbH7m,2019-06-16T00:00:00.000+03:00,04:25:53
OMXjUVK2uot,rpUH28G,2019-06-17T00:00:00.000+03:00,00:38:44
OMXjUVK2uot,DZ5jVBG,2019-06-17T00:00:00.000+03:00,00:38:44
OMXjUVK2uot,bu7PVMH,2019-06-17T00:00:00.000+03:00,00:38:44
eSh0VWspC3x,637xwvn,2019-06-11T00:00:00.000+03:00,00:41:36
eSh0VWspC3x,dEpPko8,2019-06-11T00:00:00.000+03:00,00:41:36
eSh0VWspC3x,zpw86UB,2019-06-11T00:00:00.000+03:00,00:41:36
eSh0VWspC3x,Ih57k8x,2019-06-11T00:00:00.000+03:00,00:41:36
eSh0VWspC3x,5JHHzqH,2019-06-11T00:00:00.000+03:00,00:41:36
05exWW0L1LJ,V8truZy,2019-06-13T00:00:00.000+03:00,01:30:10
05exWW0L1LJ,mltG6S5,2019-06-13T00:00:00.000+03:00,01:30:10
1LUtll0EWsV,wQKRbrU,2019-06-11T00:00:00.000+03:00,20:57:03
Pbt9PMCguA6,Dx1cGPc,2019-06-17T00:00:00.000+03:00,00:25:00
Pbt9PMCguA6,vrQmoHm,2019-06-17T00:00:00.000+03:00,00:25:00
Pbt9PMCguA6,uZNDIK2,2019-06-17T00:00:00.000+03:00,00:25:00
Pbt9PMCguA6,lYS9vGC,2019-06-17T00:00:00.000+03:00,00:25:00
ThuJ4nOJR5O,e5n6EPL,2019-06-15T00:00:00.000+03:00,18:43:44
ThuJ4nOJR5O,MRm1ztB,2019-06-15T00:00:00.000+03:00,18:43:44
ThuJ4nOJR5O,BeSPgc6,2019-06-15T00:00:00.000+03:00,18:43:44
ThuJ4nOJR5O,KPEWFcU,2019-06-15T00:00:00.000+03:00,18:43:44
YgCI2UmvDhe,q09Cd7W,2019-06-11T00:00:00.000+03:00,15:08:40
YgCI2UmvDhe,JaU5TDB,2019-06-11T00:00:00.000+03:00,15:08:40
ZFtpDbRGwpR,yrXs60u,2019-06-14T00:00:00.000+03:00,08:45:25
ZFtpDbRGwpR,dhYMTHl,2019-06-14T00:00:00.000+03:00,08:45:25
ZFtpDbRGwpR,XX7vgz7,2019-06-14T00:00:00.000+03:00,08:45:25
05exWW0L1LJ,519tAsn,2019-06-10T00:00:00.000+03:00,06:17:00
05exWW0L1LJ,9as1um8,2019-06-10T00:00:00.000+03:00,06:17:00
05exWW0L1LJ,H1Y5is8,2019-06-10T00:00:00.000+03:00,06:17:00
soOEM5S7lYr,eoNCjs9,2019-06-17T00:00:00.000+03:00,03:11:32
soOEM5S7lYr,KF7jUsN,2019-06-17T00:00:00.000+03:00,03:11:32
soOEM5S7lYr,JmJqr0I,2019-06-17T00:00:00.000+03:00,03:11:32
soOEM5S7lYr,VEaGno1,2019-06-17T00:00:00.000+03:00,03:11:32
soOEM5S7lYr,iNd730M,2019-06-17T00:00:00.000+03:00,03:11:32
5PCmcWte4li,GwfJ1XI,2019-06-11T00:00:00.000+03:00,14:40:47
5PCmcWte4li,RRrqsFV,2019-06-11T00:00:00.000+03:00,14:40:47
5PCmcWte4li,Q9INwYQ,2019-06-11T00:00:00.000+03:00,14:40:47
5PCmcWte4li,DXLsgpi,2019-06-11T00:00:00.000+03:00,14:40:47
5PCmcWte4li,tHrv0FR,2019-06-11T00:00:00.000+03:00,14:40:47
74oBBbuPaSg,7M1ZveF,2019-06-17T00:00:00.000+03:00,07:20:53
74oBBbuPaSg,pkTomGI,2019-06-17T00:00:00.000+03:00,07:20:53
74oBBbuPaSg,T6ViVdd,2019-06-17T00:00:00.000+03:00,07:20:53
D4C04PosYg6,ZdjHJf4,2019-06-12T00:00:00.000+03:00,03:21:14
D4C04PosYg6,XO2ebkF,2019-06-12T00:00:00.000+03:00,03:21:14
Ph5RppQOrFa,UcfXdtC,2019-06-16T00:00:00.000+03:00,02:09:15
Ph5RppQOrFa,fCviJwv,2019-06-16T00:00:00.000+03:00,02:09:15
Ph5RppQOrFa,w6lIX9U,2019-06-16T00:00:00.000+03:00,02:09:15
Ph5RppQOrFa,1wA7Kkq,2019-06-16T00:00:00.000+03:00,02:09:15
Ph5RppQOrFa,zbk7L8u,2019-06-16T00:00:00.000+03:00,02:09:15
XTBrpBEIW2v,KAumEbs,2019-06-17T00:00:00.000+03:00,05:17:59
YqxeNT2b1WJ,XfrUDiG,2019-06-17T00:00:00.000+03:00,12:15:49
YqxeNT2b1WJ,XPB1sqp,2019-06-17T00:00:00.000+03:00,12:15:49
YqxeNT2b1WJ,ALJRmyN,2019-06-17T00:00:00.000+03:00,12:15:49
YqxeNT2b1WJ,5co9obA,2019-06-17T00:00:00.000+03:00,12:15:49
YqxeNT2b1WJ,NpOLnPa,2019-06-17T00:00:00.000+03:00,12:15:49
nWiOqwQnfta,dOhY7XQ,2019-06-13T00:00:00.000+03:00,18:56:24
nWiOqwQnfta,pQXY7a1,2019-06-13T00:00:00.000+03:00,18:56:24
nWiOqwQnfta,oQP7yBz,2019-06-13T00:00:00.000+03:00,18:56:24
nWiOqwQnfta,hG6QzSx,2019-06-13T00:00:00.000+03:00,18:56:24
nWiOqwQnfta,7p0vdry,2019-06-13T00:00:00.000+03:00,18:56:24
oQ9FOYI48SY,Kxh7I2d,2019-06-10T00:00:00.000+03:00,06:02:40
oQ9FOYI48SY,AEsf53H,2019-06-10T00:00:00.000+03:00,06:02:40
